split,alpha,feature,coefficient
fold_3,30.702906297578497,transformed_39,-0.00035281316735880086
fold_3,30.702906297578497,transformed_40,-0.0003528131673600221
fold_4,13.433993325989015,transformed_0,0.06549917420590412
fold_4,13.433993325989015,transformed_1,-0.44403577283075735
fold_4,13.433993325989015,transformed_2,-0.08601233828799465
fold_4,13.433993325989015,transformed_3,-0.09998948266931107
fold_4,13.433993325989015,transformed_4,-0.09220799042309147
fold_4,13.433993325989015,transformed_5,0.1357146329428578
fold_4,13.433993325989015,transformed_6,0.02106672349389843
fold_4,13.433993325989015,transformed_7,-0.059434040259337156
fold_4,13.433993325989015,transformed_8,0.015604203267051031
fold_4,13.433993325989015,transformed_9,-0.011934675199685274
fold_4,13.433993325989015,transformed_10,-0.031676501961456105
fold_4,13.433993325989015,transformed_11,0.16318820655074545
fold_4,13.433993325989015,transformed_12,-0.09426598649389456
fold_4,13.433993325989015,transformed_13,-0.20365944781896494
fold_4,13.433993325989015,transformed_14,-0.17682091457161053
fold_4,13.433993325989015,transformed_15,0.03827630228917722
fold_4,13.433993325989015,transformed_16,-0.0006282835464721526
fold_4,13.433993325989015,transformed_17,0.08000882056162473
fold_4,13.433993325989015,transformed_18,0.08965476300000308
fold_4,13.433993325989015,transformed_19,0.027581387216431885
fold_4,13.433993325989015,transformed_20,-0.12292867085546733
fold_4,13.433993325989015,transformed_21,0.00037806546311019984
fold_4,13.433993325989015,transformed_22,0.07598321443512568
fold_4,13.433993325989015,transformed_23,-0.06451122084691188
fold_4,13.433993325989015,transformed_24,0.08341261847524958
fold_4,13.433993325989015,transformed_25,-0.08578007671885628
fold_4,13.433993325989015,transformed_26,0.08764043510484582
fold_4,13.433993325989015,transformed_27,0.12426697981340573
fold_4,13.433993325989015,transformed_28,-0.03763390984071635
fold_4,13.433993325989015,transformed_29,0.030027179295650262
fold_4,13.433993325989015,transformed_30,0.006732985084623
fold_4,13.433993325989015,transformed_31,-0.00421129019616584
fold_4,13.433993325989015,transformed_32,0.004211290196137529
fold_4,13.433993325989015,transformed_33,0.004211290196130646
fold_4,13.433993325989015,transformed_34,0.004211290196142414
fold_4,13.433993325989015,transformed_35,0.004211290196129869
fold_4,13.433993325989015,transformed_36,0.0042112901961286475
fold_4,13.433993325989015,transformed_37,0.004211290196126205
fold_4,13.433993325989015,transformed_38,0.004211290196120654
fold_4,13.433993325989015,transformed_39,0.004211290196108997
fold_4,13.433993325989015,transformed_40,0.004211290196142192
fold_5,0.3257020655659783,transformed_0,0.09194353585076531
fold_5,0.3257020655659783,transformed_1,-0.2629436888719352
fold_5,0.3257020655659783,transformed_2,0.14818473815055302
fold_5,0.3257020655659783,transformed_3,-0.3303715062553253
fold_5,0.3257020655659783,transformed_4,-0.3336652028379924
fold_5,0.3257020655659783,transformed_5,1.3625065251145285
fold_5,0.3257020655659783,transformed_6,0.05253222506179167
fold_5,0.3257020655659783,transformed_7,-1.2650002665153273
fold_5,0.3257020655659783,transformed_8,0.17218942256050074
fold_5,0.3257020655659783,transformed_9,-0.022352014505688578
fold_5,0.3257020655659783,transformed_10,0.1046599278343332
fold_5,0.3257020655659783,transformed_11,0.31424241902240535
fold_5,0.3257020655659783,transformed_12,0.05866853019745655
fold_5,0.3257020655659783,transformed_13,-0.21792060179239392
fold_5,0.3257020655659783,transformed_14,-0.2872512241487728
fold_5,0.3257020655659783,transformed_15,-0.15161647190339478
fold_5,0.3257020655659783,transformed_16,0.10686376097583716
fold_5,0.3257020655659783,transformed_17,0.14745933783900345
fold_5,0.3257020655659783,transformed_18,0.0900563797865157
fold_5,0.3257020655659783,transformed_19,-0.004467929134866155
fold_5,0.3257020655659783,transformed_20,0.0653727624970335
fold_5,0.3257020655659783,transformed_21,0.14059148605709493
fold_5,0.3257020655659783,transformed_22,-0.040463778998313105
fold_5,0.3257020655659783,transformed_23,0.08453160327479381
fold_5,0.3257020655659783,transformed_24,0.19710000276648199
fold_5,0.3257020655659783,transformed_25,-0.25068346710337064
fold_5,0.3257020655659783,transformed_26,0.2208320275711939
fold_5,0.3257020655659783,transformed_27,0.11536348132237029
fold_5,0.3257020655659783,transformed_28,0.042809951455383466
fold_5,0.3257020655659783,transformed_29,0.03987554992378106
fold_5,0.3257020655659783,transformed_30,-0.0011176980993739538
fold_5,0.3257020655659783,transformed_31,0.002051144049957543
fold_5,0.3257020655659783,transformed_32,-0.002051144050476239
fold_5,0.3257020655659783,transformed_33,-0.002051144050874143
fold_5,0.3257020655659783,transformed_34,-0.002051144050341236
fold_5,0.3257020655659783,transformed_35,-0.002051144049481479
fold_5,0.3257020655659783,transformed_36,-0.002051144050206233
fold_5,0.3257020655659783,transformed_37,-0.0020511440501991274
fold_5,0.3257020655659783,transformed_38,-0.0020511440510446732
fold_5,0.3257020655659783,transformed_39,-0.0020511440504691336
fold_5,0.3257020655659783,transformed_40,-0.0020511440509949352
